rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id
1179,Div,class:button_text add_to_itinerary,add to cart,17,1177,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1184,H6,,event location,17,1182,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1185,P,class:location_text detail_text body_text,bali denpasar - 1 day high school visits,16,1181,Div,40,1,,0,0,0,false,false,false,true,8,0.775,0.025,0.175,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,2
1189,H6,,date,17,1187,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1190,P,class:date_text detail_text body_text,mar 02,16,1186,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,2
1194,H6,,price,17,1192,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1195,H6,class:price_text detail_text,usd 850,16,1191,Div,7,1,,0,0,0,false,false,false,true,2,0.42857143,0.42857143,0.14285715,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,2
1199,Div,class:button_text add_to_itinerary,add to cart,17,1197,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1204,H6,,event location,17,1202,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1205,P,class:location_text detail_text body_text,jakarta in-person fair,16,1201,Div,22,1,,0,0,0,false,false,false,true,3,0.8636364,0.0,0.09090909,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,3
1209,H6,,date,17,1207,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1210,P,class:date_text detail_text body_text,mar 07 - mar 08,16,1206,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,3
1214,H6,,price,17,1212,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1215,H6,class:price_text detail_text,"usd 4,400",16,1211,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,3
1219,Div,class:button_text add_to_itinerary,add to cart,17,1217,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1224,H6,,event location,17,1222,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1225,P,class:location_text detail_text body_text,jakarta - 1 day high school visits,16,1221,Div,34,1,,0,0,0,false,false,false,true,7,0.7647059,0.029411765,0.1764706,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,4
1229,H6,,date,17,1227,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1230,P,class:date_text detail_text body_text,mar 09,16,1226,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,4
1234,H6,,price,17,1232,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1235,H6,class:price_text detail_text,usd 850,16,1231,Div,7,1,,0,0,0,false,false,false,true,2,0.42857143,0.42857143,0.14285715,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,4
1239,Div,class:button_text add_to_itinerary,add to cart,17,1237,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1244,H6,,event location,17,1242,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1245,P,class:location_text detail_text body_text,hanoi - 2 day high school visits,16,1241,Div,32,1,,0,0,0,false,false,false,true,7,0.75,0.03125,0.1875,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,5
1249,H6,,date,17,1247,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1250,P,class:date_text detail_text body_text,mar 11 - mar 12,16,1246,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,5
1254,H6,,price,17,1252,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1255,H6,class:price_text detail_text,"usd 1,600",16,1251,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,5
1259,Div,class:button_text add_to_itinerary,add to cart,17,1257,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1264,H6,,event location,17,1262,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1265,P,class:location_text detail_text body_text,hanoi in-person fair,16,1261,Div,20,1,,0,0,0,false,false,false,true,3,0.85,0.0,0.1,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,6
1269,H6,,date,17,1267,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1270,P,class:date_text detail_text body_text,mar 14 - mar 15,16,1266,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,6
1274,H6,,price,17,1272,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1275,H6,class:price_text detail_text,"usd 4,400",16,1271,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,6
1279,Div,class:button_text add_to_itinerary,add to cart,17,1277,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1284,H6,,event location,17,1282,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1285,P,class:location_text detail_text body_text,ho chi minh city - 1 day high school visits,16,1281,Div,43,1,,0,0,0,false,false,false,true,10,0.74418604,0.023255814,0.20930232,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,7
1289,H6,,date,17,1287,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1290,P,class:date_text detail_text body_text,mar 16,16,1286,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,7
1294,H6,,price,17,1292,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1295,H6,class:price_text detail_text,usd 850,16,1291,Div,7,1,,0,0,0,false,false,false,true,2,0.42857143,0.42857143,0.14285715,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,7
1299,Div,class:button_text add_to_itinerary,add to cart,17,1297,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1304,H6,,event location,17,1302,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1305,P,class:location_text detail_text body_text,ho chi minh city in-person fair,16,1301,Div,31,1,,0,0,0,false,false,false,true,6,0.8064516,0.0,0.16129032,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,8
1309,H6,,date,17,1307,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1310,P,class:date_text detail_text body_text,mar 17,16,1306,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,8
1314,H6,,price,17,1312,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1315,H6,class:price_text detail_text,"usd 2,800",16,1311,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,8
1319,Div,class:button_text add_to_itinerary,add to cart,17,1317,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1327,Div,class:event_category_text small_text,"bali, indonesia",16,1325,Div,15,1,,0,1,0,false,false,false,true,2,0.8666667,0.0,0.06666667,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1329,Div,class:event_category_text small_text,high school counsellors,16,1325,Div,23,3,,0,1,0,false,false,false,true,3,0.9130435,0.0,0.08695652,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1330,P,class:body_text event_text,"young southeast asians are heading overseas to study in growing numbers and this is where their journey begins. join us in bali where the region’s top principals and high school counsellors come together to connect with leading international institutions. these are the key influencers guiding students in their final years of school, and you’ll have two full days to build lasting relationships with them, all in the stunning setting of denpasar, bali.",15,1323,Div,457,2,,0,1,0,false,false,false,true,72,0.82560706,0.0,0.15673289,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1331,P,,"array(3) { [0]=> string(5) ""23539"" [1]=> string(5) ""23549"" [2]=> string(5) ""23545"" }",15,1323,Div,84,3,,0,1,0,false,false,false,true,12,0.27380952,0.26190478,0.13095239,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1332,A,class:read_more_link-;-href:https://bmiglobaled.com/recruit-students/southeast-asia-international-schools-forum-workshop-2026-1,learn more,15,1323,Div,10,4,https://bmiglobaled.com/recruit-students/southeast-asia-international-schools-forum-workshop-2026-1,1,0,0,true,true,false,false,2,0.9,0.0,0.1,false,false,false,false,2,true,false,false,false,false,false,true,false,false,false,false,false,false,false,,
1333,Span,class:bmi_red,»,16,1332,A,2,0,,0,0,0,false,false,true,true,1,0.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1337,Div,class:event_category_text small_text,event location,15,1335,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1340,Div,class:event_category_text small_text,date,15,1338,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1343,Div,class:event_category_text small_text,price,15,1341,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1349,H6,,event location,17,1347,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1350,P,class:location_text detail_text body_text,bali one delegate/ one meeting schedule,16,1346,Div,39,1,,1,0,0,false,false,false,false,6,0.84615386,0.0,0.12820514,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,9
1355,H6,,date,17,1353,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1356,P,class:date_text detail_text body_text,mar 03 - mar 04,16,1352,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,9
1360,H6,,price,17,1358,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1361,H6,class:price_text detail_text,"usd 4,400",16,1357,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,9
1365,Div,class:button_text add_to_itinerary,add to cart,17,1363,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1370,H6,,event location,17,1368,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1371,P,class:location_text detail_text body_text,bali two delegates/one meeting schedule,16,1367,Div,39,1,,1,0,0,false,false,false,false,5,0.8717949,0.0,0.102564104,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,10
1376,H6,,date,17,1374,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1377,P,class:date_text detail_text body_text,mar 03 - mar 04,16,1373,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,10
1381,H6,,price,17,1379,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1382,H6,class:price_text detail_text,"usd 5,500",16,1378,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,10
1386,Div,class:button_text add_to_itinerary,add to cart,17,1384,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1391,H6,,event location,17,1389,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1392,P,class:location_text detail_text body_text,bali two deleagtes/two meeting schedules,16,1388,Div,40,1,,1,0,0,false,false,false,false,5,0.875,0.0,0.1,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,11
1397,H6,,date,17,1395,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1398,P,class:date_text detail_text body_text,mar 03 - mar 04,16,1394,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,11
1402,H6,,price,17,1400,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1403,H6,class:price_text detail_text,"usd 7,000",16,1399,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,11
1407,Div,class:button_text add_to_itinerary,add to cart,17,1405,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1415,H1,class:section_title,recruitment in-person events semester 2 - 2026,13,1414,Div,46,0,,0,0,0,false,false,false,true,7,0.7173913,0.10869565,0.13043478,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1419,P,id:tabs_active,first_tab_active,12,1418,Div,16,0,,0,0,0,false,false,false,true,1,0.875,0.0,0.0,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,
1427,Div,class:event_category_text small_text,"hanoi, ho chi minh city, jakarta",16,1425,Div,32,1,,0,1,0,false,false,false,true,6,0.78125,0.0,0.15625,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1429,Div,class:event_category_text small_text,international students,16,1425,Div,22,3,,0,1,0,false,false,false,true,2,0.95454544,0.0,0.045454547,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1430,P,class:body_text event_text,"bmi's biannual student recruitment fairs in indonesia and vietnam draw in thousands of academically-oriented students and their parents to bring them in direct contact with institutions from around the world. bmi also takes a limited number of accredited institutions on chauffeured visits to top-rated private high schools in hanoi, hcmc and jakarta.",15,1423,Div,351,2,,0,1,0,false,false,false,true,52,0.83760685,0.0,0.14529915,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1431,P,,"array(3) { [0]=> string(4) ""4102"" [1]=> string(4) ""4109"" [2]=> string(4) ""4105"" }",15,1423,Div,81,3,,0,1,0,false,false,false,true,12,0.28395063,0.2345679,0.13580246,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1435,Div,class:event_category_text small_text,event location,15,1433,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1438,Div,class:event_category_text small_text,date,15,1436,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1441,Div,class:event_category_text small_text,price,15,1439,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1447,H6,,event location,17,1445,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1448,P,class:location_text detail_text body_text,jakarta in-person fair,16,1444,Div,22,1,,0,0,0,false,false,false,true,3,0.8636364,0.0,0.09090909,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,12
1452,H6,,date,17,1450,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1453,P,class:date_text detail_text body_text,oct 17 - oct 18,16,1449,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,12
1457,H6,,price,17,1455,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1458,H6,class:price_text detail_text,"usd 4,400",16,1454,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,12
1462,Div,class:button_text add_to_itinerary,add to cart,17,1460,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1467,H6,,event location,17,1465,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1468,P,class:location_text detail_text body_text,jakarta - 1 day high school visits,16,1464,Div,34,1,,0,0,0,false,false,false,true,7,0.7647059,0.029411765,0.1764706,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,13
1472,H6,,date,17,1470,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1473,P,class:date_text detail_text body_text,oct 19,16,1469,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,13
1477,H6,,price,17,1475,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1478,H6,class:price_text detail_text,usd 850,16,1474,Div,7,1,,0,0,0,false,false,false,true,2,0.42857143,0.42857143,0.14285715,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,13
1482,Div,class:button_text add_to_itinerary,add to cart,17,1480,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1487,H6,,event location,17,1485,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1488,P,class:location_text detail_text body_text,surabaya in-person fair,16,1484,Div,23,1,,0,0,0,false,false,false,true,3,0.8695652,0.0,0.08695652,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,14
1492,H6,,date,17,1490,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1493,P,class:date_text detail_text body_text,oct 21,16,1489,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,14
1497,H6,,price,17,1495,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1498,H6,class:price_text detail_text,"usd 2,800",16,1494,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,14
1502,Div,class:button_text add_to_itinerary,add to cart,17,1500,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1507,H6,,event location,17,1505,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1508,P,class:location_text detail_text body_text,hanoi - 1 day high school visits,16,1504,Div,32,1,,0,0,0,false,false,false,true,7,0.75,0.03125,0.1875,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,15
1512,H6,,date,17,1510,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1513,P,class:date_text detail_text body_text,oct 23,16,1509,Div,6,1,,0,0,0,false,false,false,true,2,0.5,0.33333334,0.16666667,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,15
1517,H6,,price,17,1515,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1518,H6,class:price_text detail_text,usd 850,16,1514,Div,7,1,,0,0,0,false,false,false,true,2,0.42857143,0.42857143,0.14285715,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,15
1522,Div,class:button_text add_to_itinerary,add to cart,17,1520,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1527,H6,,event location,17,1525,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1528,P,class:location_text detail_text body_text,hanoi in-person fair,16,1524,Div,20,1,,0,0,0,false,false,false,true,3,0.85,0.0,0.1,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,16
1532,H6,,date,17,1530,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
1533,P,class:date_text detail_text body_text,oct 24 - oct 25,16,1529,Div,15,1,,0,0,0,false,false,false,true,5,0.4,0.26666668,0.26666668,true,false,false,true,1,true,false,false,true,false,false,false,false,false,false,false,false,false,false,Date,16
1537,H6,,price,17,1535,Div,5,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1538,H6,class:price_text detail_text,"usd 4,400",16,1534,Div,9,1,,0,0,0,false,false,false,true,2,0.33333334,0.44444445,0.11111111,false,false,false,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Price,16
1542,Div,class:button_text add_to_itinerary,add to cart,17,1540,A,11,1,,0,0,0,false,false,false,true,3,0.8181818,0.0,0.18181819,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
1547,H6,,event location,17,1545,Div,14,1,,0,0,0,false,false,false,true,2,0.9285714,0.0,0.071428575,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,
1548,P,class:location_text detail_text body_text,ho chi minh city in-person fair,16,1544,Div,31,1,,0,0,0,false,false,false,true,6,0.8064516,0.0,0.16129032,false,false,false,false,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,Location,17
1552,H6,,date,17,1550,Div,4,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,
